Q,qT,gamma_q,gamma_g
5.0,2.330265204971178,0.030943281551701708,0.04002162188072005
5.0,2.516222768095132,0.029448737133754566,0.03814172540845939
5.0,2.7170199362602774,0.027856797530539053,0.0361368349885538
5.0,2.933840925231106,0.026179629994745594,0.03402228246679801
5.0,3.16796445240966,0.024433395849344123,0.0318187445899292
5.0,3.420771278163511,0.02263794413567294,0.029551924146252663
5.0,3.693752348959517,0.020816159970337606,0.027251750003006253
5.0,3.9885175903279935,0.018992977809323186,0.024951081121371725
5.0,4.306805401514532,0.01719412052000906,0.022683969216950733
5.0,4.650492907814756,0.015444675218578997,0.02048361354047422
5.0,5.021607031056006,0.013767655464121457,0.01838021573551729
5.0,5.422336443514807,0.01218271661488722,0.016398996380553074
5.0,5.855044475769317,0.010705180443721067,0.014558650970965268
5.0,6.322283054611631,0.009345485430531946,0.012870488472502606
5.0,6.826807753219917,0.008109115648723183,0.011338404575216864
5.0,7.371594042349695,0.006996984735446291,0.009959701233762108
5.0,7.9598548383870185,0.006006177302865982,0.00872659745936926
5.0,8.595059451754263,0.005130895410915597,0.007628124408284249
5.0,9.280954047418328,0.00436343747329109,0.006652011476963233
5.0,10.021583738168337,0.0036950588401468767,0.0057861921490842275
5.0,10.821316440959777,0.003116621950014555,0.005019697697812929
5.0,11.684868637019342,0.002619019240632887,0.004342919671054671
5.0,12.617333187632813,0.002193415174112624,0.0037474199380428007
5.0,13.62420936966129,0.0018313814406923318,0.0032255612282288556
5.0,14.711435307922732,0.0015249879011657228,0.0027701903038768205
5.0,15.88542299571077,0.001266878959392154,0.0023744796942385973
5.0,17.153096109987104,0.0010503361358268728,0.0020319127591296327
5.0,18.521930844265196,0.0008693167817495374,0.001736341604040945
5.0,19.999999999999996,0.0007184630112685365,0.001482055247234759
10.0,0.010000000000000004,0.036742730794634415,0.03702272155287462
10.0,0.01079801029825812,0.03674268954937098,0.037022683651838535
10.0,0.011659702640128828,0.03674264145872343,0.037022639460447385
10.0,0.012590158918273841,0.03674258538659856,0.0370225879347217
10.0,0.013594866565622707,0.036742520008358905,0.037022527857423916
10.0,0.014679750917903894,0.036742443779534624,0.03702245780930719
10.0,0.015851210158739013,0.03674235489934446,0.037022376135593255
10.0,0.01711615305339175,0.03674225126816445,0.03702228090688917
10.0,0.018482039693708607,0.03674213043794107,0.037022169873619726
10.0,0.019956925494548073,0.036741989554378574,0.03702204041290123
10.0,0.021549508701169992,0.03674182528953699,0.03702188946660257
10.0,0.023269181687763634,0.03674163376325179,0.03702171346913356
10.0,0.025126086349651078,0.036741410451521864,0.03702150826325774
10.0,0.0271311739158455,0.036741150079707775,0.03702126900194533
10.0,0.029296269534713145,0.0367408464980241,0.037020990033954315
10.0,0.0316341420136378,0.03674049253639442,0.037020664770445355
10.0,0.03415857912398204,0.03674007983525378,0.0370202855294907
10.0,0.03688446891546228,0.03673959864831978,0.037019843354820794
10.0,0.039827887519494266,0.03673903761269799,0.037019327804547426
10.0,0.0430061939593365,0.036738383480925195,0.03701872670490302
10.0,0.046438132526180106,0.0367376208086662,0.03701802586321812
10.0,0.050143943324956794,0.036736731590749874,0.037017208733412243
10.0,0.05414548164181543,0.036735694837032234,0.03701625602616997
10.0,0.05846634683724687,0.036734486078183234,0.03701514525469582
10.0,0.06313202152501222,0.03673307678988134,0.03701385020545468
10.0,0.06817002185769348,0.036731433722029166,0.037012340321583834
10.0,0.07361005980518547,0.036729518117436924,0.03701057998466599
10.0,0.07948421838317882,0.03672728480191569,0.037008527678244744
10.0,0.08582714086505615,0.036724681124827026,0.037006135013794274
10.0,0.09267623509309258,0.03672164572579776,0.03700334559677627
10.0,0.10007189409390034,0.036718107099466324,0.03700009370686956
10.0,0.1080577342992131,0.036713981925714054,0.03699630276238073
10.0,0.11668085277693417,0.03670917312778157,0.036991883534170544
10.0,0.12599210498948737,0.03670356761490243,0.036986732069090415
10.0,0.13604640471757018,0.036697033659528075,0.036980727276840805
10.0,0.14690304791813136,0.0366894178517995,0.03697372812727343
10.0,0.15862606242654873,0.036680541565578505,0.036965570397390644
10.0,0.1712845855654007,0.0366701968610376,0.03695606289860283
10.0,0.18495327188680694,0.036658141738509904,0.03694498310515607
10.0,0.19971273345302737,0.03664409464704544,0.03693207209405546
10.0,0.21565001525190666,0.03662772813901373,0.03691702869534895
10.0,0.23285910855096068,0.0366086615493382,0.036899502739471686
10.0,0.2514415052176477,0.03658645256490285,0.03687908727576299
10.0,0.271506796274968,0.0365605875369036,0.03685530962373273
10.0,0.29317331822241716,0.03653047037728128,0.03682762110689459
10.0,0.31656885093401627,0.03649540987112984,0.036795385309065946
10.0,0.34183137124932444,0.03645460523191106,0.036757864686501975
10.0,0.3691098667017897,0.03640712972792657,0.03671420536823898
10.0,0.3985652141834605,0.0363519122202292,0.03666341998455438
10.0,0.43037112872804567,0.03628771647861448,0.03660436838353747
10.0,0.46471518800784045,0.03621311818963688,0.03653573613378434
10.0,0.5017999385865615,0.03612647964670422,0.0364560107742095
10.0,0.5418440904522979,0.036025922227358606,0.03636345586892994
10.0,0.5850838068754209,0.03590929692949449,0.036256083067447716
10.0,0.6317740971984858,0.03577415347177364,0.03613162257176571
10.0,0.6821903207721968,0.035617708781670115,0.03598749268893173
10.0,0.7366298109070187,0.03543681611703799,0.03582076951816361
10.0,0.795413628417791,0.03522793661373223,0.035628158305345575
10.0,0.8588884551030161,0.03498711573984389,0.03540596861200669
10.0,0.9274286383257363,0.034709967976147824,0.03515009620309157
10.0,1.0014383987540803,0.034391674026803765,0.0348560154582524
10.0,1.0813542142817667,0.03402699596240191,0.03451878713418949
10.0,1.1676473941879328,0.03361031683646528,0.03413308739597275
10.0,1.2608268587175542,0.03313571236514582,0.03369326508856964
10.0,1.3614421404752581,0.032597063008948476,0.03319343506344847
10.0,1.4700866253334408,0.031988214942423675,0.032627615752453584
10.0,1.5874010519682,0.03130319754322443,0.03198991874318082
10.0,1.7140772906618391,0.030536502699242605,0.031274796425679034
10.0,1.8508624236576892,0.029683426928778834,0.030477350378331002
10.0,1.9985631511314703,0.028740470640390047,0.029593697618874853
10.0,2.1580505487636787,0.027705779710918036,0.028621383936267158
10.0,2.330265204971178,0.02657960332330846,0.027559823402442465
10.0,2.516222768095132,0.025364729807013823,0.026410731608764063
10.0,2.7170199362602774,0.02406685106465925,0.025178508724365445
10.0,2.933840925231106,0.022694798848935646,0.023870519473299965
10.0,3.16796445240966,0.021260595859429642,0.022497213476734126
10.0,3.420771278163511,0.019779274144912023,0.0210720340150245
10.0,3.693752348959517,0.018268433959100848,0.019611078218227045
10.0,3.9885175903279935,0.01674754692366733,0.018132497334911974
10.0,4.306805401514532,0.015237044063794775,0.016655659957769336
10.0,4.650492907814756,0.013757265419636277,0.015200139194471716
10.0,5.021607031056006,0.012327375754486877,0.013784619998032007
10.0,5.422336443514807,0.010964363481969802,0.012425847569150156
10.0,5.855044475769317,0.009682233263212268,0.011137744934426139
10.0,6.322283054611631,0.008491476814190336,0.009930812767747408
10.0,6.826807753219917,0.0073988655779441605,0.008811886269075007
10.0,7.371594042349695,0.006407560678477748,0.007784266477124025
10.0,7.9598548383870185,0.005517489458700369,0.006848176687766196
10.0,8.595059451754263,0.004725903434969506,0.006001434139310583
10.0,9.280954047418328,0.004028017194876528,0.0052401910058711585
